event_id,event_id,charge,X,Y,Z,R
2.0,2.0,66154.0,-191.0486365147988,39.224143664782176,822.3417933911782,194.76746
6.0,6.0,66177.0,93.81228750169998,-198.72293621651028,661.8830107136921,219.39764
7.0,7.0,66076.0,33.91344815061444,140.21454083176948,756.7639384950663,143.9801
9.0,9.0,65210.0,172.87357767213618,-37.29608955681644,542.0614783008741,177.02261
11.0,11.0,66937.0,97.169282310232,147.43285850874702,122.83155803217952,176.73848
14.0,14.0,65390.0,142.30019880715705,240.5475760819697,350.89772136412296,278.55618
15.0,15.0,65367.0,-57.96279085777227,231.52793840928908,1096.4023895849589,238.19086
17.0,17.0,65861.0,-72.8516382988415,-214.77996462246247,1182.2635702464281,226.20352
19.0,19.0,66732.0,-136.10653809266918,-200.91961877360188,980.7715638674099,242.6765
20.0,20.0,65825.0,16.01266616027345,44.70582985187998,261.47951386251424,47.665848
22.0,22.0,65781.0,112.9860332010763,-270.84324881044677,1132.9342819355134,293.70682
25.0,25.0,66400.0,2.5880647590361447,-26.51405873493976,1097.3480120481927,26.676582
27.0,27.0,66527.0,-65.77235934282321,251.30209914771447,242.3182016324199,259.88687
29.0,29.0,66301.0,-32.25120661830138,290.63905144718785,332.30263495271566,292.4948
30.0,30.0,65719.0,28.06352424717357,280.85932150519636,953.2790517202027,282.06305
31.0,31.0,65451.0,33.2029800919772,140.10033842110892,480.973949977846,144.21696
36.0,36.0,64149.0,8.513301064708726,-280.68746589970226,585.9386584358291,280.55823
38.0,38.0,65313.0,78.63522958675914,6.3375093779186376,1151.9151011284125,78.6305
41.0,41.0,65449.0,120.09582652141361,93.68886843190882,133.86177023331143,152.58917
46.0,46.0,66052.0,161.25903076364077,-56.764276630533516,1150.9784412281233,171.54163
47.0,47.0,67833.0,196.40954623855646,84.37383353235151,823.3422817802544,213.84776
49.0,49.0,65538.0,120.95627727425311,21.18546492111447,429.8484390735146,123.11676
53.0,53.0,65373.0,51.354913343429246,204.17285041224972,255.22720389151485,210.13718
54.0,54.0,66696.0,122.14624565191316,-162.70973521650473,311.3116678661389,203.59622
55.0,55.0,65231.0,-111.44226288114547,-141.1068165442811,449.86973984761846,179.7087
56.0,56.0,65823.0,35.875586800966225,36.269560032207586,380.0756878294821,51.01609
57.0,57.0,67500.0,154.30702222222223,-244.51622962962963,484.8493481481481,289.01303
59.0,59.0,67104.0,-14.426926859799714,75.23453147353362,217.3007570338579,76.49074
62.0,62.0,64930.0,128.30704604959186,4.489196057292469,1155.0925304173725,128.22792
63.0,63.0,66258.0,-130.3511123185125,48.619774215943735,574.221029913369,139.1417
66.0,66.0,65769.0,-241.84683893627698,136.495609633718,746.8281561221852,277.0158
69.0,69.0,66583.0,-124.72761440607962,-215.4449446555427,1079.6772449424027,248.29843
71.0,71.0,66126.0,-38.06399903215074,274.9006064180504,812.9528022260533,277.34656
72.0,72.0,67436.0,-37.70292573699508,-132.04811969867725,809.1830179725962,138.68303
73.0,73.0,66109.0,-85.18119696259208,-88.9048805760184,738.2522954514513,122.735085
76.0,76.0,66323.0,229.82429549326778,-19.72185742502601,440.19414079580235,230.35825
77.0,77.0,65598.0,96.43973901643342,-44.275008384401964,565.5597426750816,106.18225
81.0,81.0,67367.0,247.8951081389998,45.23724894978253,503.04257277301946,251.71521
85.0,85.0,66320.0,-61.44267943305187,201.34851477683958,1082.85787092883,210.91194
87.0,87.0,64217.0,198.4475489356401,-46.695614089727016,1006.5817462665649,204.15782
89.0,89.0,65837.0,-205.74366617555478,-14.34179488737336,671.321111229248,205.85672
90.0,90.0,66036.0,-126.92426858077413,-119.65998091949845,272.0769731661518,174.29974
98.0,98.0,64349.0,-87.50345382212622,105.02731588680477,855.6044227571524,136.6117
102.0,102.0,65889.0,103.54510236913598,103.74836087966125,987.3954226046836,147.23468
107.0,107.0,65962.0,-200.65386131408994,33.41282101816197,866.0288802643946,203.82132
113.0,113.0,65710.0,-245.82196012783442,-51.013985694719224,463.692329934561,251.22241
114.0,114.0,66514.0,-288.92687253811226,65.94054635114412,175.2411372041976,295.96744
118.0,118.0,66812.0,257.7232233730468,-85.9771373405975,479.63307489672513,271.43848
119.0,119.0,66683.0,-12.109971806907307,277.2057983294093,129.70484231363315,277.55643
121.0,121.0,66246.0,109.54013072487396,-144.67301421972647,354.0068834344715,181.6869
134.0,134.0,66660.0,167.08960396039603,110.06386138613861,954.9487848784878,200.03946
136.0,136.0,65500.0,-165.81047328244276,197.30187786259543,415.91880916030533,257.50513
137.0,137.0,67102.0,91.31834371553754,213.64691067330332,143.6887723167715,231.92966
145.0,145.0,66038.0,205.66791847118327,-196.90921136315455,1183.4371119658379,283.90353
151.0,151.0,66666.0,-268.4388743887439,103.7079095790958,341.19029190291906,287.26624
152.0,152.0,65802.0,-46.49364760949515,-1.5946171848879973,207.1862557369077,46.66667
153.0,153.0,65387.0,-92.36811216296817,243.69276385214187,290.8842124581339,260.48328
154.0,154.0,65799.0,186.34329169136308,-156.07352315384733,298.0154561619477,243.10721
161.0,161.0,67316.0,-60.89005585596292,231.6697293362648,1123.7629835403172,239.54095
162.0,162.0,66070.0,27.094679884970486,-245.24031330407144,518.144816104132,246.68423
169.0,169.0,65068.0,-43.61557140222536,25.730512694412,1044.9776541464314,51.363667
170.0,170.0,67235.0,-189.90648843608238,-126.34788800475943,145.21603331598126,228.34433
172.0,172.0,65592.0,49.40172582022198,213.36137791194048,973.8036498353458,219.35027
177.0,177.0,65227.0,154.98372989712848,4.226712097750931,295.5143422202462,155.32391
179.0,179.0,65941.0,262.871783109143,-133.5950508788159,1008.0845756054655,294.61823
182.0,182.0,65777.0,-29.8576744150691,277.47114112835794,933.4168478343494,278.96848
187.0,187.0,65465.0,109.64642557091575,89.02501718475521,385.19934316046744,140.90941
193.0,193.0,65420.0,-129.4121751757872,-62.460310302659735,1143.0977224090493,143.51134
194.0,194.0,65212.0,-180.64723517144083,-112.70723946512912,848.5127890572287,212.91098
196.0,196.0,66322.0,142.10412080455959,30.39462772534001,120.11214981454118,145.39397
199.0,199.0,65368.0,-192.60694070493207,-136.88620578876515,575.2427487455636,235.85759
1003.0,1003.0,65343.0,-110.87584362517791,14.435742925791592,966.551596957593,112.626785
1004.0,1004.0,65800.0,84.38120060790274,-259.6014209726444,109.76249240121581,272.78864
1010.0,1010.0,66926.0,-50.93388219824881,82.79626004841168,455.06800047814005,97.059006
1015.0,1015.0,64918.0,-66.38836686281155,-0.8258726393296159,701.173927108044,66.41226
