event_id,event_id,charge,X,Y,Z,R
12.0,12.0,4672000.0,202.67987773972598,10.253888527397262,1083.843591395548,284.25412
19.0,19.0,4682571.0,-108.8443766469318,-96.45498287158914,517.3811502270868,235.66153
101.0,101.0,4663947.0,134.24855488280636,157.72322935916725,1146.0429239440327,298.53455
105.0,105.0,4682219.0,34.3903857551302,-137.3464829389655,878.8216766451975,209.21196
1004.0,1004.0,4682858.0,-19.320602760109317,158.67001203111434,1191.3945520022176,230.26117
1005.0,1005.0,4677599.0,-138.53282592201683,-143.26627434288403,377.6741963131085,278.81787
1006.0,1006.0,4695433.0,139.44019612248752,31.911021965386357,571.4958771640443,217.18031
1012.0,1012.0,4672724.0,-147.65997889025763,142.3922332241322,1059.090247358928,286.36465
1015.0,1015.0,4682556.0,189.3231568399823,-28.00295325886119,111.29953491212919,270.02466
1018.0,1018.0,4682888.0,105.72616317110297,93.64990458879221,917.9724894125163,224.85
1025.0,1025.0,4676513.0,74.02818501734093,-170.9955324405171,393.1494729085539,285.99588
1028.0,1028.0,4698137.0,-87.9625306797141,64.6276658173229,433.13836676112254,166.58871
1035.0,1035.0,4703499.0,73.35539843848163,87.3775954454333,970.1670473407138,178.26237
1044.0,1044.0,4683976.0,131.3779177348475,20.028158470496003,764.1656904305231,168.43753
1045.0,1045.0,4682723.0,-56.81695919233318,-88.8893254629838,1052.16056491063,161.72476
1046.0,1046.0,4686219.0,18.753101551592017,-102.89140955640357,1016.9274212323411,163.3368
1049.0,1049.0,4680086.0,39.59949129139934,-148.65162118815766,365.1321242814769,241.91162
1052.0,1052.0,4670398.0,37.01850557489961,-207.963125027032,549.239823672415,290.26355
1053.0,1053.0,4688423.0,167.95065701196327,17.31697058904455,443.7962063150019,238.18027
1054.0,1054.0,4697678.0,169.4673250912472,1.1552132777086892,910.3647446674719,264.49863
1058.0,1058.0,4679517.0,44.12821374513652,174.60956829518946,883.4559216260994,263.19986
1061.0,1061.0,4677706.0,156.91866158326323,100.28155253878718,798.7495071302044,294.8982
1064.0,1064.0,4687426.0,73.97072013510186,-70.92763132687321,791.0947537091786,142.60869
1065.0,1065.0,4675170.0,-127.294072472231,-128.8061463433415,490.5175781843227,263.6015
1072.0,1072.0,4690130.0,6.261240178843656,65.5449444684902,378.4134849140642,102.18216
1073.0,1073.0,4703119.0,22.82702725574241,-109.77031778273101,419.9719305422635,178.96167
1076.0,1076.0,4672069.0,-97.31021626606972,-179.1141598294032,982.0338458186299,295.2901
1078.0,1078.0,4690858.0,127.93176634210631,-73.201019173891,428.3752665290657,227.16489
1079.0,1079.0,4704150.0,37.71305047670674,51.60065508115176,735.2256849802834,108.36758
1080.0,1080.0,4680779.0,-81.43139319331246,72.38182106012694,776.8193080681656,151.73788
