event_id,event_id,charge,X,Y,Z,R
3.0,3.0,5957675.0,20.851528028971032,-108.99042122136572,592.9600886251768,206.3637
6.0,6.0,5954553.0,-158.6473228553008,56.92579153296646,206.73326125403537,244.11671
7.0,7.0,5956315.0,6.798743476461537,-155.00428280740692,157.19749627076473,223.86232
8.0,8.0,4660988.0,-20.77288087847469,-45.08933792577883,151.19962977806424,243.65135
18.0,18.0,5962617.0,2.3972662087804735,-139.0026521492157,616.3290690983506,205.1693
106.0,106.0,5970706.0,-20.657299237309626,145.17036486137485,280.37383602542144,213.21776
109.0,109.0,5957449.0,-190.47143999889886,-79.56997051086799,1100.1936733323273,294.06592
1008.0,1008.0,5934792.0,88.70461963957625,-10.064698476374572,868.8291903069223,170.13452
1009.0,1009.0,5934160.0,105.40542536770158,6.831303335265648,596.3486518732221,171.34123
1013.0,1013.0,5962351.0,99.59594415860455,165.97175229200695,105.5009020770498,274.84933
1014.0,1014.0,5952267.0,-128.36088430676918,7.862039160877696,726.4985518962775,186.63614
1018.0,1018.0,5965847.0,123.15882795016365,-186.52184957978307,1076.8545294574267,299.38593
1025.0,1025.0,4105807.0,-27.419644116248037,88.62777226255399,1190.7049284099326,135.14128
1027.0,1027.0,5959989.0,-189.6878332745245,37.590561786271756,602.1743186103196,283.2184
1035.0,1035.0,5937408.0,-6.706675623437029,-15.716207981664727,1197.0125627209718,48.866062
1036.0,1036.0,5960136.0,108.93961035452882,-156.8650128956789,245.0708170082025,267.7952
1038.0,1038.0,5958582.0,153.88072220874028,-92.40365929343592,761.9894223155777,267.65265
1042.0,1042.0,5942493.0,-106.06915763300016,-80.83965841440622,777.9924016738429,197.92905
1045.0,1045.0,5935672.0,47.444622782390944,51.19153989640937,506.40870452410445,116.262344
1046.0,1046.0,5939650.0,10.115570109349877,83.73992676336148,847.645218657665,141.85658
1047.0,1047.0,5964265.0,-81.19448905271648,141.23723933292703,670.8852173738088,226.2219
