event_id,event_id,charge,X,Y,Z,R
6.0,6.0,2215054.0,-186.76149881673314,33.74545202961192,1118.7916818280728,281.63657
8.0,8.0,2213864.0,-77.3690039225535,105.8915493453979,298.5553417012066,214.49413
13.0,13.0,2219064.0,71.30688975171513,105.704711536035,862.9514232126699,202.98785
15.0,15.0,2214478.0,69.94694551040922,-114.19943006884692,510.64903647721945,190.05774
16.0,16.0,2218009.0,12.056237598675208,-184.069971762964,620.5535333715959,276.39603
102.0,102.0,2217795.0,126.20837814135211,-118.01963323932104,281.7081177475826,263.9192
104.0,104.0,2215786.0,-94.52088671920484,106.99883675589611,479.1730564233189,226.97229
105.0,105.0,2212172.0,114.86751278833653,107.37472041052865,567.9708924080045,250.0382
106.0,106.0,2205402.0,-55.71438857859021,65.69187114185985,1174.6880768222754,126.17916
1008.0,1008.0,2214608.0,-73.3464705717671,-12.004548886304033,600.916900869138,119.89037
1013.0,1013.0,2208307.0,37.571354662191446,-24.12245829044603,596.4979380131476,80.05536
1021.0,1021.0,2213867.0,-126.75805637827385,-62.25164113291358,1043.7073098790488,223.3398
1023.0,1023.0,2104794.0,92.54138956116371,-66.34845761627979,197.0370435301507,183.81166
1025.0,1025.0,2218445.0,187.32658145683124,-54.9203466842766,176.47605101771737,293.53836
1026.0,1026.0,2217824.0,2.2869722755277246,133.86879955307543,143.09307050514377,204.68477
1028.0,1028.0,2214455.0,-94.59638827612211,-111.64409120980106,745.299023913333,215.99786
1039.0,1039.0,2213286.0,145.44181411710912,33.164236569517,961.6305881842654,224.77948
1042.0,1042.0,2217890.0,-118.56880165382412,-118.10381195640902,982.3838346356222,257.59225
1048.0,1048.0,2210950.0,-102.63668671837898,-48.514497388000635,544.5311522196341,172.9201
1051.0,1051.0,2213121.0,66.23652434729054,-33.968157412089084,277.89331401220267,131.59424
1057.0,1057.0,2208607.0,-31.145094849377912,-106.61581078027915,735.6516741095179,167.40555
1060.0,1060.0,2217305.0,-94.4058318544359,-173.956840398592,224.75620539348444,290.25604
1061.0,1061.0,2214291.0,-122.09055697738012,-0.6732157155495823,389.52606726035555,198.0727
1064.0,1064.0,2217177.0,-82.37303404283917,-130.84958192331962,929.3788425551952,228.09428
